Date,profundidad_0.0,profundidad_-1.0,profundidad_-2.0,profundidad_-3.0,profundidad_-4.0,profundidad_-0.6666666666666666,profundidad_-1.3333333333333333,profundidad_-5.0,profundidad_-6.0,profundidad_-0.3333333333333333,profundidad_-1.6666666666666665,profundidad_-0.4,profundidad_-0.8,profundidad_-1.2000000000000002,profundidad_-1.6,profundidad_-0.2857142857142857,profundidad_-0.5714285714285714,profundidad_-0.8571428571428571,profundidad_-1.1428571428571428,profundidad_-1.4285714285714284,profundidad_-1.7142857142857142
2023-04-04,103.79,164.58,225.47,200.24,165.27,,,140.76,141.76,,,,,,,,,,,,
2023-04-11,51.2,71.63,76.9,67.6,58.44,,,51.35,47.02,,,,,,,,,,,,
2023-04-20,13.02,33.85,0.15,0.12,0.12,,,0.12,0.12,,,,,,,,,,,,
2023-04-27,225.02,187.78,222.24,195.05,122.38,,,92.36,80.89,,,,,,,,,,,,
2023-05-05,57.92,42.64,45.17,115.98,70.66,,,114.13,126.44,,,,,,,,,,,,
2023-05-11,298.06,362.12,242.99,,,362.12,314.07,,,283.04,261.52,,,,,,,,,,
2023-05-18,213.68,222.15,233.45,351.26,283.81,,,198.89,161.19,,,,,,,,,,,,
2023-05-25,323.47,172.56,110.47,141.97,161.58,,,199.31,172.56,,,,,,,,,,,,
2023-05-31,351.55,276.64,182.18,151.7,119.43,,,96.38,83.61,,,,,,,,,,,,
2023-06-05,723.18,604.12,145.56,131.2,147.07,,,171.48,352.35,,,,,,,,,,,,
2023-06-13,802.14,644.89,405.53,324.06,237.77,,,180.83,154.33,,,,,,,,,,,,
2023-06-21,304.44,266.55,204.06,166.39,127.31,,,96.5,81.72,,,,,,,,,,,,
2023-06-28,96.65,82.46,92.33,110.0,137.69,,,129.86,116.31,,,,,,,,,,,,
2023-07-05,125.77,106.52,101.68,100.93,92.57,,,81.11,73.65,,,,,,,,,,,,
2023-07-12,100.35,92.97,186.38,258.82,209.86,,,174.47,163.67,,,,,,,,,,,,
2023-07-19,87.84,80.93,79.96,82.88,94.2,,,110.95,116.46,,,,,,,,,,,,
2023-07-26,37.33,93.23,143.82,124.6,129.82,,,112.79,103.22,,,,,,,,,,,,
2023-08-01,56.01,20.48,0.55,0.13,0.13,,,0.13,0.13,,,,,,,,,,,,
2023-08-10,0.13,0.13,0.12,0.13,0.12,,,0.13,0.13,,,,,,,,,,,,
2023-08-17,251.1,128.55,0.13,0.13,0.13,,,0.13,0.13,,,,,,,,,,,,
2023-08-24,390.84,226.07,195.32,120.27,31.83,,,22.25,22.26,,,,,,,,,,,,
